mean,sd,median,sem,mode,Q25,Q75,IQR,cent,skewness,kurtosis,sfm,sh,prec,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,file
208.69252394336283,37.438286594012745,212.93067947838023,0.4903644040635406,211.39327385037748,196.1153054221002,228.5449553877831,32.4296499656829,208.69252394336283,2.457101463069803,9.53511108754427,0.25911102760549,0.8828894121708291,0.04803168130489335,0.156561411869953,0.043448275862068966,0.27911392405063296,0.6658538026837175,0,10.917333984375,10.917333984375,0.06063079272628344,../data/WaveFiles/afrikaans1.wav
193.5731115013219,64.80025631889652,215.5872809863725,0.8252968419734812,223.94548994159638,136.77482154445167,244.11421155094095,107.33939000648928,193.5731115013219,2.0743030989879485,8.503729352954288,0.5179634654805751,0.9419297083102487,0.04541073546856465,0.1120970987874036,0.04315068493150685,0.27911392405063296,0.9092162154103054,0,21.210205078125,21.210205078125,0.03583998707401473,../data/WaveFiles/afrikaans2.wav
208.6856356513616,59.78415872644656,232.6525198938992,0.688448807339663,267.41114058355436,142.74801061007958,260.6525198938992,117.9045092838196,208.6856356513616,2.1756474194807076,8.690548055674952,0.3217430447818546,0.9192577627760106,0.037130213385063046,0.11941445421770829,0.04315068493150685,0.27911392405063296,0.8221106487771739,0,11.025,11.025,0.04869588216145833,../data/WaveFiles/afrikaans3.wav
175.34179093989448,69.7377926481685,149.11519198664442,0.8590639401867165,129.14251024434665,125.10547882835029,245.74897556533617,120.64349673698588,175.34179093989448,4.070846191175842,25.89428011611976,0.4511409094923294,0.9133501834004417,0.042487513873473916,0.11489909483038943,0.04310850439882698,0.27911392405063296,0.5365841427364865,0,13.953515625000001,13.953515625000001,0.035833550177812465,../data/WaveFiles/afrikaans4.wav
169.5783928482308,65.21669483043878,146.2090813093981,0.8651072608015946,120.43646603308694,120.38718760999649,236.0436466033087,115.65645899331221,169.5783928482308,1.6688172267058023,5.656690339574571,0.5383519698407341,0.9396168137794974,0.04926801801801802,0.12107062865614378,0.04310850439882698,0.27911392405063296,1.1564153003085191,0,20.004345703125,20.004345703125,0.05207502458743446,../data/WaveFiles/afrikaans5.wav
187.8257065934655,64.14446804987857,168.6661244408296,0.6467372448540883,131.57381049206995,133.7942252948353,252.64335095567304,118.84912566083776,187.8257065934655,1.9599828769532226,7.072717189756336,0.38452469149833035,0.9259168790948251,0.02846189591078067,0.11654540365232127,0.04310850439882698,0.27911392405063296,0.39733653675426134,0,5.921630859375,5.921630859375,0.0661148801447309,../data/WaveFiles/agni1.wav
198.03699275742417,72.32028284384437,236.3986409966025,0.8604071939291241,256.53454133635336,136.6704416761042,256.1778029445074,119.5073612684032,198.03699275742417,3.1045684338849204,14.812421767249198,0.501483525565783,0.9347906166118374,0.0396286231884058,0.12233646211051522,0.04315068493150685,0.27911392405063296,0.9824868126598465,0,11.025,11.025,0.07734265581232493,../data/WaveFiles/akan1.wav
167.01337694587664,73.89301656616396,155.0396539293439,0.8099597711367845,52.521028598894496,114.96755587599134,235.68853640951693,120.72098053352559,167.01337694587664,1.7776487833832322,6.878823578024595,0.6461516425632456,0.9539356777031872,0.03363905975395431,0.10985381814026349,0.04310850439882698,0.27911392405063296,0.323398157068201,0,11.046533203125001,11.046533203125001,0.02904791758736814,../data/WaveFiles/albanian1.wav
192.03604067579536,72.79466763473948,220.56641556212452,0.7108095075284036,245.39715838657384,126.85038619242872,248.20062935062458,121.35024315819587,192.03604067579536,3.202564939499536,17.491167924498058,0.5624620290037191,0.9416902928829078,0.026695432357043237,0.12098928108297849,0.04336283185840708,0.27911392405063296,1.2777811399647887,0,20.5857421875,20.5857421875,0.051536149531344215,../data/WaveFiles/albanian2.wav
185.42510045969527,61.02422761997213,188.75645883568723,0.8008042664443861,240.50292800551154,135.70788839131933,239.82776438167414,104.11987599035481,185.42510045969527,4.420618149980623,80.3070125105318,0.4998910139995415,0.9511743663157712,0.04821316120906801,0.1151863856303205,0.04310850439882698,0.27911392405063296,0.5726901584201389,0,6.3953613281249995,6.3953613281249995,0.07732376025058953,../data/WaveFiles/albanian3.wav
204.431652825159,52.541674849375724,214.33408310642832,0.5716457248603606,221.85864804072452,173.39647212027938,245.32733514857344,71.93086302829406,204.431652825159,1.851128264071246,7.380983496156679,0.31224375830104684,0.9294794993160079,0.03314393939393939,0.11827553606725147,0.04310850439882698,0.27911392405063296,0.5976338185179815,0,12.446191406250001,12.446191406250001,0.04160677845798953,../data/WaveFiles/albanian4.wav
189.5157420278942,67.10036704316751,206.3061591243261,0.857587087186152,120.21565103741219,128.9070413331155,249.991831400098,121.08479006698249,189.5157420278942,2.000823981155101,7.985561028807996,0.5262618611747978,0.9399226520359156,0.04573626045400239,0.1137075287165076,0.04315068493150685,0.27911392405063296,0.9838896816216626,0,7.10595703125,7.10595703125,0.10440634634183021,../data/WaveFiles/albanian5.wav
174.42486116899315,67.20340880871477,194.5361875637105,0.8109165413818299,194.90316004077474,156.00407747196738,219.36799184505608,63.363914373088704,174.42486116899315,2.2078366601137476,8.257127671150494,0.6338221564374973,0.9473414748623469,0.04076810436634718,0.16766858117416367,0.04315068493150685,0.27911392405063296,1.0126685431985294,0,15.0732421875,15.0732421875,0.060908084163898125,../data/WaveFiles/albanian6.wav
196.1370225441459,40.91706960163594,197.201166180758,0.48207839762084526,181.22448979591837,173.64431486880466,220.3692905733722,46.724975704567555,196.1370225441459,2.004445362981891,7.171577887815241,0.2936623000440303,0.9108205824723236,0.038864213197969545,0.14572592283719477,0.043405511811023624,0.27911392405063296,0.6269667514534883,0,7.27822265625,7.27822265625,0.06434260528553333,../data/WaveFiles/albanian7.wav
217.6795352992406,43.264998223598,221.4963839579224,0.49608778042915996,262.73241288625906,192.5575279421433,254.04339250493095,61.48586456278764,217.6795352992406,1.4999171269231582,4.7151183776829075,0.28288009047143203,0.9145210976749438,0.03680889423076923,0.16088229851538874,0.04323529411764706,0.27911392405063296,1.3265586451480262,0,21.877734375,21.877734375,0.047668160495895465,../data/WaveFiles/albanian8.wav
